user_id,name,gender,age,city,signup_date,plan_type,device_type,is_active,language_pref
4177,Indrans Mander,Male,41,Delhi,2022-10-25,Standard,Smart TV,False,Marathi
4178,Divit Swaminathan,Other,19,Bangalore,2025-03-17,Basic,Laptop,False,Bengali
4179,Hridaan Sinha,Female,41,Kolkata,2023-08-12,Basic,Smart TV,True,Marathi
4180,Ira Vig,Other,55,Delhi,2024-08-18,Basic,Laptop,False,Telugu
4181,Charvi Batta,Female,24,Chennai,2024-04-27,Basic,Mobile,True,English
4182,Saksham Chad,Female,20,Ahmedabad,2023-04-18,Standard,Mobile,False,Hindi
4183,Ishaan Bandi,Other,47,Hyderabad,2022-12-26,Standard,Laptop,True,Tamil
4184,Kashvi Gopal,Male,35,Chennai,2025-07-10,Basic,Smart TV,False,Hindi
4185,Dhruv Banik,Other,26,Ahmedabad,2023-04-23,Basic,Tablet,True,Marathi
4186,Rhea Som,Male,30,Chennai,2023-05-01,Standard,Smart TV,True,Marathi
4187,Pranay Khalsa,Other,47,Kolkata,2024-04-04,Premium,Smart TV,False,English
4188,Tarini Vora,Male,43,Indore,2022-09-09,Premium,Laptop,True,Hindi
4189,Nehmat Boase,Other,37,Ahmedabad,2023-01-18,Basic,Mobile,True,Bengali
4190,Jiya Kohli,Female,56,Mumbai,2025-06-29,Standard,Mobile,False,Marathi
4191,Tejas Varughese,Male,32,Chennai,2024-11-01,Basic,Smart TV,True,Hindi
4192,Yakshit Jayaraman,Other,41,Delhi,2024-03-18,Standard,Smart TV,True,Telugu
4193,Advika Goswami,Other,59,Ahmedabad,2023-07-11,Basic,Laptop,True,Telugu
4194,Umang Barman,Male,22,Jaipur,2024-12-17,Standard,Laptop,True,Telugu
4195,Dishani Kar,Female,57,Kolkata,2025-01-28,Basic,Tablet,False,Marathi
4196,Pihu Bail,Other,41,Mumbai,2023-08-23,Premium,Laptop,True,Hindi
4197,Seher Subramanian,Male,40,Mumbai,2024-01-21,Standard,Smart TV,True,Telugu
4198,Rati Tara,Male,25,Pune,2023-08-19,Premium,Laptop,False,English
4199,Indrans Varkey,Female,60,Indore,2022-12-12,Premium,Laptop,False,Tamil
4200,Riaan Guha,Female,34,Kolkata,2023-06-01,Premium,Mobile,False,Marathi
4201,Jiya Iyengar,Female,26,Hyderabad,2024-11-21,Basic,Laptop,True,Marathi
4202,Mamooty Hari,Female,28,Pune,2023-08-08,Basic,Smart TV,True,Marathi
4203,Oorja Batra,Other,23,Mumbai,2023-11-20,Basic,Laptop,True,Telugu
4204,Anahita Kaur,Other,55,Bangalore,2023-07-12,Standard,Mobile,False,Bengali
4205,Emir Basak,Female,19,Hyderabad,2022-12-06,Basic,Smart TV,False,Marathi
4206,Sana Bhagat,Female,62,Chennai,2023-11-13,Standard,Smart TV,True,Bengali
4207,Tiya Kalita,Female,46,Pune,2024-03-10,Standard,Smart TV,True,Bengali
4208,Yakshit Gala,Female,43,Mumbai,2023-06-17,Standard,Tablet,False,Marathi
4209,Samar Garg,Male,26,Hyderabad,2022-10-03,Basic,Mobile,False,Bengali
4210,Lakshit Sarna,Male,58,Jaipur,2025-02-04,Premium,Mobile,False,Marathi
4211,Farhan Dewan,Male,16,Delhi,2023-07-25,Basic,Tablet,False,Marathi
4212,Armaan Mahajan,Male,64,Ahmedabad,2022-07-27,Standard,Laptop,True,Telugu
4213,Anaya Bora,Other,62,Ahmedabad,2024-07-13,Premium,Tablet,False,Telugu
4214,Samar Mander,Male,53,Mumbai,2025-01-27,Standard,Mobile,True,Telugu
4215,Kismat Soman,Male,39,Pune,2024-03-26,Basic,Mobile,False,English
4216,Biju Swamy,Male,62,Delhi,2024-09-30,Premium,Smart TV,True,Marathi
4217,Vritika Kale,Male,46,Indore,2025-05-06,Standard,Tablet,True,Hindi
4218,Lakshit Bala,Female,56,Ahmedabad,2023-12-20,Basic,Mobile,True,Bengali
4219,Akarsh Sibal,Female,61,Ahmedabad,2025-03-05,Basic,Mobile,True,English
4220,Purab Date,Female,41,Delhi,2022-09-23,Premium,Laptop,False,English
4221,Dharmajan Bobal,Female,64,Chennai,2025-04-19,Basic,Smart TV,False,Tamil
4222,Raghav Jain,Male,20,Jaipur,2025-01-11,Basic,Tablet,True,Telugu
4223,Rohan Vohra,Other,35,Bangalore,2024-05-09,Premium,Tablet,False,Bengali
4224,Aaina Lala,Female,56,Kolkata,2025-06-28,Premium,Laptop,False,Marathi
4225,Oorja Warrior,Male,26,Mumbai,2025-05-06,Premium,Tablet,True,Marathi
4226,Kabir Thakur,Female,48,Delhi,2023-11-01,Premium,Tablet,True,English
4227,Divij Wason,Female,53,Mumbai,2024-01-27,Basic,Laptop,True,English
4228,Shlok Shetty,Female,42,Jaipur,2024-12-29,Standard,Tablet,False,Tamil
4229,Ivan Chaudhary,Female,49,Chennai,2024-10-27,Premium,Laptop,True,Telugu
4230,Aaina Khosla,Male,30,Hyderabad,2024-07-05,Standard,Tablet,False,Telugu
4231,Heer Sankaran,Male,47,Pune,2023-02-09,Basic,Smart TV,True,Marathi
4232,Rasha Kamdar,Male,36,Indore,2025-03-18,Basic,Smart TV,False,Bengali
4233,Rania Mangal,Other,61,Jaipur,2023-09-18,Basic,Smart TV,False,Telugu
4234,Aayush Mand,Female,20,Kolkata,2022-09-01,Basic,Mobile,True,Telugu
4235,Dhanuk Sengupta,Other,21,Hyderabad,2024-12-03,Standard,Laptop,False,Hindi
4236,Samarth Salvi,Other,53,Mumbai,2025-02-17,Premium,Smart TV,True,Marathi
4237,Abram Borra,Other,37,Mumbai,2025-02-08,Premium,Mobile,False,Telugu
4238,Hunar Krish,Male,33,Mumbai,2023-04-13,Standard,Mobile,True,Hindi
4239,Farhan Sule,Male,29,Hyderabad,2025-07-09,Basic,Mobile,True,Telugu
4240,Prerak Lad,Female,25,Chennai,2022-12-28,Premium,Laptop,True,Telugu
4241,Alisha Thaman,Male,61,Ahmedabad,2024-06-28,Standard,Mobile,False,Hindi
4242,Myra Kar,Male,28,Indore,2024-08-03,Standard,Tablet,False,Marathi
4243,Armaan Chopra,Other,46,Mumbai,2025-03-28,Basic,Tablet,True,Tamil
4244,Aaina Sarin,Male,45,Chennai,2023-05-02,Basic,Laptop,True,Bengali
4245,Kismat Gulati,Female,18,Jaipur,2023-12-06,Standard,Mobile,True,Marathi
4246,Stuvan Cheema,Female,45,Mumbai,2025-04-20,Premium,Mobile,True,Bengali
4247,Parinaaz Mani,Other,21,Indore,2022-12-05,Standard,Laptop,False,Tamil
4248,Tushar Talwar,Male,44,Indore,2024-04-24,Premium,Tablet,False,Telugu
4249,Advik Dora,Other,23,Bangalore,2024-03-27,Basic,Smart TV,False,Bengali
4250,Damini Tank,Female,59,Indore,2024-09-10,Standard,Tablet,False,English
4251,Rati Krish,Female,60,Indore,2022-10-21,Premium,Laptop,False,Tamil
4252,Zain Jha,Male,58,Chennai,2022-10-25,Standard,Smart TV,True,Telugu
4253,Sumer Thakkar,Male,59,Bangalore,2023-05-30,Standard,Smart TV,True,Bengali
4254,Elakshi Singhal,Female,48,Delhi,2023-06-14,Standard,Smart TV,True,Tamil
4255,Farhan Chakrabarti,Female,32,Jaipur,2025-03-05,Premium,Mobile,False,Marathi
4256,Aaryahi Grover,Other,63,Delhi,2024-07-13,Premium,Laptop,True,English
4257,Ishita Rajan,Other,26,Ahmedabad,2023-05-08,Premium,Laptop,False,English
4258,Hrishita Kamdar,Other,28,Pune,2024-05-10,Standard,Laptop,False,Tamil
4259,Raunak Uppal,Male,26,Pune,2024-06-16,Basic,Laptop,True,English
4260,Myra Dhar,Male,46,Hyderabad,2022-08-27,Basic,Smart TV,True,Bengali
4261,Dhruv Swaminathan,Female,43,Pune,2024-07-25,Standard,Mobile,True,Bengali
4262,Dhruv Sachar,Male,59,Indore,2025-06-23,Basic,Laptop,False,Hindi
4263,Mannat Jha,Male,21,Mumbai,2023-02-10,Premium,Tablet,False,Hindi
4264,Charvi Shere,Male,56,Hyderabad,2023-01-18,Basic,Tablet,False,Bengali
4265,Myra Kapadia,Male,31,Hyderabad,2024-07-26,Premium,Smart TV,False,English
4266,Nitya Dhillon,Male,19,Delhi,2025-04-29,Premium,Mobile,False,Tamil
4267,Lakshit Choudhury,Male,50,Ahmedabad,2023-06-30,Basic,Smart TV,False,Hindi
4268,Ishita Halder,Male,63,Mumbai,2023-10-13,Premium,Smart TV,False,English
4269,Kiaan Varty,Male,41,Hyderabad,2022-07-31,Premium,Laptop,True,Telugu
4270,Gatik Gill,Female,27,Indore,2023-04-20,Standard,Smart TV,False,English
4271,Zain Tara,Female,26,Chennai,2023-10-31,Standard,Tablet,False,Tamil
4272,Aarush Grover,Other,52,Ahmedabad,2023-02-04,Premium,Smart TV,False,Tamil
4273,Dishani Dhar,Other,40,Mumbai,2025-04-19,Basic,Tablet,False,Tamil
4274,Nirvi Deo,Other,33,Mumbai,2023-04-06,Basic,Mobile,False,English
4275,Yashvi Johal,Male,34,Hyderabad,2025-04-13,Standard,Laptop,False,Tamil
4276,Aarush Yogi,Other,38,Mumbai,2023-04-05,Standard,Tablet,True,Telugu
4277,Arhaan Amble,Other,53,Delhi,2023-09-07,Standard,Smart TV,False,Hindi
4278,Indrans Subramanian,Female,33,Mumbai,2022-12-07,Basic,Laptop,True,Hindi
4279,Ela Tank,Male,41,Bangalore,2025-06-17,Premium,Mobile,True,Tamil
4280,Shamik Chada,Male,21,Jaipur,2025-02-26,Standard,Mobile,False,Tamil
4281,Nakul Mall,Male,19,Bangalore,2024-10-06,Standard,Tablet,False,Bengali
4282,Kartik Randhawa,Male,59,Kolkata,2023-07-05,Premium,Laptop,True,English
4283,Baiju Suresh,Other,44,Mumbai,2022-10-17,Standard,Smart TV,False,English
4284,Gokul Ravi,Female,49,Pune,2024-04-13,Standard,Smart TV,False,Hindi
4285,Samiha Chadha,Male,32,Pune,2025-05-25,Basic,Tablet,False,Bengali
4286,Samar Kuruvilla,Male,58,Ahmedabad,2023-07-30,Basic,Laptop,True,Hindi
4287,Adira D’Alia,Female,58,Hyderabad,2023-04-27,Standard,Mobile,True,Bengali
4288,Rhea Suresh,Male,31,Kolkata,2023-07-13,Basic,Tablet,True,Tamil
4289,Dishani Bhargava,Male,17,Bangalore,2024-05-18,Basic,Mobile,True,Hindi
4290,Tarini Ratti,Female,49,Ahmedabad,2023-11-11,Standard,Laptop,True,Telugu
4291,Ishita Buch,Male,23,Indore,2023-11-05,Basic,Laptop,True,Hindi
4292,Lagan Batra,Male,28,Jaipur,2022-08-05,Premium,Tablet,False,Bengali
4293,Anay Kamdar,Other,57,Delhi,2022-12-07,Basic,Tablet,True,Hindi
4294,Mishti Solanki,Female,23,Delhi,2024-11-05,Premium,Mobile,True,Telugu
4295,Aniruddh Ranganathan,Other,45,Delhi,2022-12-16,Premium,Smart TV,False,Hindi
4296,Kaira Halder,Female,47,Kolkata,2025-04-16,Standard,Smart TV,True,Telugu
4297,Shanaya Sha,Female,51,Chennai,2023-11-07,Basic,Laptop,False,Telugu
4298,Amani Ravel,Male,62,Hyderabad,2023-10-07,Standard,Laptop,True,Telugu
4299,Kabir Dar,Female,45,Jaipur,2023-09-04,Premium,Tablet,False,Marathi
4300,Rohan Chatterjee,Other,16,Pune,2023-04-01,Basic,Mobile,True,Telugu
4301,Samaira Sridhar,Female,58,Hyderabad,2023-10-17,Basic,Tablet,True,Marathi
4302,Trisha De,Male,54,Jaipur,2024-11-18,Standard,Smart TV,False,Bengali
4303,Raghav Barman,Female,32,Kolkata,2023-09-07,Standard,Tablet,True,English
4304,Mishti Apte,Male,35,Pune,2023-03-12,Premium,Smart TV,False,Hindi
4305,Faiyaz Karpe,Male,39,Chennai,2025-05-18,Premium,Laptop,True,English
4306,Emir Bobal,Female,37,Kolkata,2025-05-16,Premium,Tablet,True,Hindi
4307,Prerak Wason,Female,44,Hyderabad,2022-08-30,Basic,Laptop,False,Telugu
4308,Divij Barad,Female,37,Chennai,2023-03-15,Basic,Smart TV,False,Tamil
4309,Taran Tripathi,Male,59,Kolkata,2025-06-24,Basic,Smart TV,False,Tamil
4310,Vihaan Bedi,Male,24,Pune,2023-09-21,Basic,Laptop,False,English
4311,Yashvi Apte,Other,52,Chennai,2023-07-29,Standard,Laptop,False,Bengali
4312,Devansh Kohli,Other,25,Chennai,2024-02-05,Premium,Smart TV,True,English
4313,Lakshay Sankar,Other,51,Delhi,2022-07-25,Basic,Mobile,False,English
4314,Uthkarsh Walia,Male,52,Mumbai,2025-07-01,Premium,Smart TV,False,Telugu
4315,Myra Kar,Other,43,Pune,2025-02-01,Basic,Mobile,False,Tamil
4316,Jivin Dixit,Female,43,Indore,2023-11-03,Basic,Smart TV,True,English
4317,Jayesh Sahni,Female,57,Ahmedabad,2024-05-26,Standard,Laptop,True,Tamil
4318,Fateh Garg,Female,58,Jaipur,2024-04-13,Basic,Mobile,True,Tamil
4319,Anya Rana,Other,36,Kolkata,2024-01-10,Standard,Mobile,False,Hindi
4320,Indranil Lal,Female,39,Delhi,2025-07-07,Standard,Mobile,True,English
4321,Gatik Char,Male,57,Hyderabad,2022-12-02,Premium,Smart TV,False,Tamil
4322,Heer Apte,Male,55,Bangalore,2023-01-13,Basic,Smart TV,False,English
4323,Madhav Verma,Female,17,Chennai,2025-05-17,Basic,Laptop,True,English
4324,Farhan Yogi,Female,23,Hyderabad,2024-09-20,Standard,Laptop,False,Marathi
4325,Aniruddh Gade,Male,63,Kolkata,2024-05-05,Basic,Mobile,False,Marathi
4326,Madhup Barman,Female,42,Chennai,2025-04-30,Premium,Tablet,True,Marathi
4327,Priyansh Devan,Male,37,Hyderabad,2022-10-23,Standard,Laptop,False,Marathi
4328,Krish Batra,Other,52,Delhi,2023-12-18,Basic,Laptop,True,English
4329,Rhea Majumdar,Other,42,Pune,2024-04-21,Premium,Mobile,True,Marathi
4330,Anahita Sharma,Male,44,Bangalore,2023-09-12,Premium,Laptop,False,Hindi
4331,Adira Kunda,Other,18,Mumbai,2022-07-26,Basic,Tablet,True,Hindi
4332,Kartik Dass,Other,59,Hyderabad,2025-02-19,Basic,Laptop,False,Hindi
4333,Kiaan Sankar,Male,28,Jaipur,2024-12-24,Standard,Tablet,False,English
4334,Vihaan Behl,Female,60,Jaipur,2023-09-29,Premium,Mobile,False,Tamil
4335,Ivan Sundaram,Other,25,Delhi,2022-12-21,Premium,Smart TV,True,Tamil
4336,Saira Kohli,Female,51,Mumbai,2023-11-05,Premium,Laptop,True,Marathi
4337,Alia Kakar,Female,24,Jaipur,2024-08-20,Basic,Tablet,True,Telugu
4338,Samar Rastogi,Other,42,Mumbai,2024-01-11,Standard,Tablet,True,Telugu
4339,Mahika Handa,Female,49,Kolkata,2023-05-08,Basic,Laptop,True,Tamil
4340,Krish Mander,Female,16,Kolkata,2025-03-04,Basic,Smart TV,False,Bengali
4341,Umang Yadav,Other,47,Ahmedabad,2024-10-28,Basic,Laptop,True,Hindi
4342,Alisha Chacko,Other,40,Indore,2025-03-03,Basic,Smart TV,False,Tamil
4343,Diya Date,Female,44,Kolkata,2022-10-22,Basic,Smart TV,True,Bengali
4344,Ritvik Ramakrishnan,Female,22,Delhi,2023-05-09,Standard,Smart TV,False,Bengali
4345,Vivaan Aurora,Female,64,Mumbai,2024-07-09,Premium,Laptop,True,Marathi
4346,Jivin Tailor,Male,18,Kolkata,2022-09-12,Standard,Smart TV,False,Bengali
4347,Aaryahi Subramanian,Male,35,Ahmedabad,2023-11-22,Standard,Laptop,True,Tamil
4348,Taimur Das,Female,35,Indore,2023-11-09,Premium,Mobile,True,Bengali
4349,Madhav Saha,Other,45,Jaipur,2025-03-28,Basic,Smart TV,False,Telugu
4350,Umang Bora,Male,50,Mumbai,2023-02-07,Premium,Mobile,True,Telugu
4351,Gatik Agrawal,Male,50,Indore,2023-10-23,Standard,Laptop,False,Hindi
4352,Prisha Ahluwalia,Female,64,Indore,2023-11-30,Basic,Laptop,True,English
4353,Lakshit Kaul,Male,54,Jaipur,2022-12-05,Premium,Laptop,True,Hindi
4354,Mehul Mand,Female,42,Mumbai,2025-06-11,Basic,Laptop,True,Marathi
4355,Veer Dhar,Other,41,Hyderabad,2025-03-24,Premium,Tablet,False,Telugu
4356,Eshani Chopra,Female,29,Hyderabad,2025-03-08,Premium,Laptop,False,Hindi
4357,Jhanvi Dewan,Other,32,Indore,2022-10-08,Basic,Tablet,False,Tamil
4358,Kaira Warrior,Male,33,Bangalore,2024-09-11,Premium,Smart TV,False,Telugu
4359,Pihu Shukla,Male,60,Indore,2023-04-18,Premium,Smart TV,False,Bengali
4360,Samar Talwar,Male,44,Chennai,2024-03-03,Premium,Smart TV,False,Marathi
4361,Kiaan Chaudhari,Male,35,Mumbai,2022-11-09,Standard,Mobile,False,Marathi
4362,Zaina Koshy,Other,42,Kolkata,2025-05-15,Basic,Laptop,True,English
4363,Azad Devan,Male,33,Mumbai,2022-10-31,Standard,Smart TV,False,Tamil
4364,Fateh Bhatia,Female,19,Chennai,2022-08-25,Basic,Tablet,False,Bengali
4365,Jayan Rama,Other,16,Pune,2025-04-07,Premium,Tablet,True,English
4366,Kiara Handa,Other,16,Mumbai,2023-05-20,Standard,Mobile,False,English
4367,Kashvi Anne,Male,41,Ahmedabad,2023-11-20,Premium,Laptop,True,Hindi
4368,Advik Rout,Male,60,Pune,2024-02-29,Standard,Mobile,False,Hindi
4369,Anahi Dhar,Other,35,Kolkata,2023-11-22,Premium,Smart TV,False,Tamil
4370,Yuvaan Badami,Female,38,Ahmedabad,2025-02-25,Premium,Smart TV,True,English
4371,Shayak Roy,Female,25,Hyderabad,2023-09-02,Basic,Tablet,False,Tamil
4372,Darshit Keer,Male,26,Mumbai,2023-04-21,Basic,Laptop,False,Tamil
4373,Zaina Johal,Male,56,Pune,2024-12-27,Basic,Mobile,False,Tamil
4374,Raghav Dutt,Male,56,Ahmedabad,2025-01-21,Basic,Laptop,False,Telugu
4375,Yakshit Baral,Other,20,Indore,2023-04-12,Basic,Tablet,False,English
4376,Bhamini Ramesh,Female,16,Indore,2022-09-06,Premium,Laptop,False,Telugu
4377,Vihaan Dixit,Other,32,Mumbai,2025-03-25,Premium,Smart TV,True,Telugu
4378,Bhamini Vala,Other,37,Delhi,2023-04-11,Standard,Smart TV,False,Bengali
4379,Umang Ranganathan,Female,49,Chennai,2023-07-24,Basic,Mobile,True,Bengali
4380,Aniruddh Choudhury,Other,60,Indore,2024-07-29,Premium,Mobile,True,Bengali
4381,Aayush Boase,Male,56,Kolkata,2024-02-27,Premium,Mobile,True,Marathi
4382,Samarth Venkataraman,Other,44,Chennai,2024-02-26,Basic,Mobile,False,English
4383,Mamooty Chada,Other,19,Jaipur,2024-05-16,Premium,Mobile,True,Telugu
4384,Kanav Sengupta,Female,20,Indore,2025-01-04,Premium,Laptop,False,Bengali
4385,Heer Agate,Other,26,Ahmedabad,2025-05-10,Premium,Laptop,False,Telugu
4386,Pranay Wagle,Other,36,Ahmedabad,2024-05-01,Basic,Smart TV,True,English
4387,Faiyaz Bajwa,Male,50,Chennai,2025-01-30,Basic,Smart TV,False,Telugu
4388,Dhanuk Deo,Other,27,Kolkata,2023-04-09,Standard,Tablet,True,Marathi
4389,Prisha Ramesh,Male,41,Bangalore,2023-03-31,Standard,Laptop,True,Tamil
4390,Purab Sarkar,Female,34,Indore,2024-12-15,Standard,Laptop,True,Marathi
4391,Hiran Manne,Other,60,Jaipur,2024-01-04,Premium,Tablet,False,Tamil
4392,Fateh Bhatnagar,Female,22,Hyderabad,2023-07-12,Premium,Mobile,True,Marathi
4393,Hunar Shetty,Male,62,Bangalore,2023-07-08,Basic,Laptop,False,Tamil
4394,Navya Kapoor,Female,22,Mumbai,2024-10-25,Standard,Smart TV,False,Bengali
4395,Elakshi Lalla,Male,41,Kolkata,2024-03-01,Basic,Tablet,False,Bengali
4396,Kashvi Khare,Male,55,Kolkata,2022-12-05,Basic,Tablet,False,Hindi
4397,Ranbir Dyal,Male,20,Delhi,2024-12-13,Basic,Laptop,True,Hindi
4398,Mamooty Batra,Male,36,Hyderabad,2023-08-06,Standard,Laptop,True,Marathi
4399,Tiya Divan,Other,29,Chennai,2022-12-05,Standard,Smart TV,False,Telugu
4400,Sumer Mallick,Male,19,Kolkata,2022-10-23,Basic,Laptop,True,English
4401,Nirvi Sabharwal,Male,38,Pune,2025-03-11,Premium,Smart TV,True,English
4402,Rania Barad,Other,57,Ahmedabad,2024-11-01,Standard,Laptop,False,Telugu
4403,Bhamini Balan,Female,35,Indore,2023-05-08,Basic,Mobile,False,Telugu
4404,Abram Sampath,Male,30,Mumbai,2025-02-13,Standard,Tablet,True,English
4405,Anahita Tank,Female,60,Ahmedabad,2025-05-30,Standard,Laptop,False,Bengali
4406,Kanav Kohli,Other,44,Kolkata,2022-08-08,Basic,Laptop,True,English
4407,Shlok Chawla,Male,23,Pune,2025-03-04,Basic,Smart TV,False,Marathi
4408,Tara Dugal,Male,56,Kolkata,2023-07-07,Premium,Laptop,False,Hindi
4409,Neysa Bose,Female,63,Kolkata,2023-10-31,Standard,Mobile,False,Telugu
4410,Hansh Choudhary,Other,34,Ahmedabad,2023-01-27,Basic,Smart TV,True,Marathi
4411,Veer Kara,Male,63,Mumbai,2023-09-22,Premium,Laptop,True,Hindi
4412,Vanya Iyengar,Female,54,Delhi,2025-04-24,Basic,Laptop,False,Tamil
4413,Darshit Dewan,Male,61,Kolkata,2025-03-20,Standard,Smart TV,True,English
4414,Ivan Sankar,Male,43,Ahmedabad,2023-03-02,Premium,Tablet,False,Bengali
4415,Kashvi Sabharwal,Male,61,Pune,2023-10-13,Standard,Laptop,True,Tamil
4416,Hunar Kashyap,Other,42,Kolkata,2022-07-17,Basic,Tablet,True,English
4417,Shanaya Bhakta,Other,19,Bangalore,2024-02-22,Premium,Tablet,True,Bengali
4418,Advik Warrior,Male,30,Jaipur,2024-05-03,Basic,Tablet,False,Bengali
4419,Kabir Deol,Male,50,Jaipur,2025-05-25,Basic,Laptop,False,English
4420,Anika Sahota,Other,52,Mumbai,2023-04-16,Standard,Laptop,False,Hindi
4421,Sumer Deo,Female,16,Jaipur,2024-09-16,Basic,Laptop,False,Hindi
4422,Ira Basak,Male,18,Mumbai,2023-05-01,Basic,Mobile,False,Bengali
4423,Adah Cherian,Female,62,Jaipur,2023-09-06,Basic,Laptop,True,English
4424,Vivaan Krishnamurthy,Other,39,Mumbai,2024-04-11,Standard,Smart TV,True,Tamil
4425,Diya Ganesan,Other,42,Pune,2023-05-07,Basic,Laptop,False,Telugu
4426,Advika Deshpande,Female,55,Jaipur,2023-05-23,Basic,Smart TV,False,Tamil
4427,Divyansh Bakshi,Other,51,Chennai,2023-10-22,Standard,Laptop,False,English
4428,Sana Kakar,Male,49,Hyderabad,2025-05-26,Basic,Mobile,True,Marathi
4429,Ritvik Chandra,Female,44,Indore,2024-09-24,Standard,Smart TV,True,Marathi
4430,Jayesh Rajan,Female,39,Mumbai,2024-10-27,Premium,Smart TV,True,Tamil
4431,Eva Ramanathan,Female,39,Ahmedabad,2025-02-07,Premium,Mobile,True,Hindi
4432,Ela Kalita,Male,57,Delhi,2023-07-06,Basic,Tablet,True,Telugu
4433,Pihu Bakshi,Male,19,Kolkata,2023-07-18,Premium,Laptop,False,Bengali
4434,Faiyaz Choudhary,Other,18,Ahmedabad,2023-08-17,Premium,Mobile,False,Marathi
4435,Baiju Wason,Female,49,Chennai,2023-06-03,Premium,Tablet,True,Telugu
4436,Kashvi Deol,Other,64,Pune,2024-07-17,Premium,Smart TV,False,Bengali
4437,Chirag Lata,Female,38,Delhi,2024-02-10,Basic,Tablet,True,English
4438,Raghav Chowdhury,Other,38,Jaipur,2022-12-20,Premium,Tablet,False,Hindi
4439,Vihaan Hegde,Female,60,Bangalore,2024-10-09,Basic,Tablet,True,Bengali
4440,Madhup Sha,Male,20,Kolkata,2024-02-26,Standard,Laptop,False,Bengali
4441,Bhamini Chauhan,Other,46,Kolkata,2024-05-21,Premium,Smart TV,True,Marathi
4442,Vedika Chaudry,Other,56,Kolkata,2025-02-19,Premium,Mobile,False,English
4443,Navya Dhawan,Other,21,Jaipur,2023-08-13,Standard,Laptop,False,Bengali
4444,Sana Agarwal,Other,52,Bangalore,2022-09-09,Premium,Mobile,False,Telugu
4445,Kabir Krishnamurthy,Female,25,Hyderabad,2024-09-09,Standard,Smart TV,True,English
4446,Seher Dua,Male,55,Bangalore,2024-05-19,Premium,Mobile,False,Hindi
4447,Jayan Dugar,Other,22,Bangalore,2024-01-27,Standard,Laptop,True,Hindi
4448,Ivan Chander,Other,54,Ahmedabad,2023-10-04,Standard,Smart TV,True,English
4449,Amani Bobal,Male,53,Mumbai,2023-04-12,Standard,Smart TV,False,Hindi
4450,Nitya Khalsa,Female,36,Hyderabad,2023-09-28,Basic,Mobile,True,English
4451,Shamik Anne,Female,35,Delhi,2023-08-04,Standard,Laptop,False,Bengali
4452,Prerak Wadhwa,Other,18,Mumbai,2024-12-03,Standard,Smart TV,False,English
4453,Jayan Sane,Other,37,Bangalore,2023-04-14,Standard,Smart TV,True,Marathi
4454,Kimaya Goda,Female,62,Chennai,2024-03-01,Basic,Tablet,True,Bengali
4455,Keya Acharya,Male,19,Jaipur,2025-03-03,Basic,Laptop,False,Bengali
4456,Nishith Keer,Male,43,Ahmedabad,2023-02-06,Basic,Mobile,False,Bengali
4457,Azad Tank,Other,27,Pune,2024-11-21,Basic,Laptop,False,English
4458,Jiya Sangha,Male,53,Mumbai,2023-12-08,Premium,Laptop,False,Bengali
4459,Manikya Lala,Other,51,Chennai,2023-12-29,Basic,Laptop,True,Bengali
4460,Tanya Borah,Other,62,Hyderabad,2022-08-15,Basic,Mobile,False,Hindi
4461,Divyansh Doshi,Female,56,Mumbai,2024-06-11,Basic,Tablet,True,Hindi
4462,Alisha Korpal,Other,20,Kolkata,2023-09-04,Premium,Smart TV,False,Tamil
4463,Inaaya  Dave,Male,28,Kolkata,2023-05-27,Premium,Laptop,False,Hindi
4464,Ojas Gopal,Male,38,Mumbai,2023-12-24,Basic,Laptop,False,Marathi
4465,Abram Thaker,Other,45,Pune,2022-08-16,Premium,Smart TV,True,Marathi
4466,Romil Savant,Female,52,Chennai,2024-12-27,Basic,Mobile,False,Tamil
4467,Ela Soman,Other,40,Mumbai,2024-01-04,Premium,Mobile,False,Bengali
4468,Faiyaz Deshmukh,Male,63,Ahmedabad,2023-03-24,Standard,Smart TV,True,Tamil
4469,Hunar Jha,Other,42,Hyderabad,2024-11-29,Standard,Mobile,True,Tamil
4470,Nirvi Bobal,Other,29,Pune,2025-03-24,Basic,Tablet,True,Telugu
4471,Charvi Aurora,Male,63,Delhi,2024-10-03,Standard,Smart TV,False,Telugu
4472,Kashvi Shanker,Female,62,Delhi,2025-03-05,Premium,Mobile,True,Hindi
4473,Taran Chauhan,Male,51,Chennai,2024-02-13,Premium,Mobile,False,Telugu
4474,Kartik Gulati,Female,54,Jaipur,2025-02-13,Premium,Mobile,False,Bengali
4475,Raghav Vyas,Other,31,Delhi,2023-09-09,Premium,Smart TV,False,Hindi
4476,Eshani Chahal,Male,37,Chennai,2024-07-28,Basic,Laptop,True,Marathi
4477,Parinaaz Ghosh,Male,36,Delhi,2025-03-21,Premium,Mobile,True,Marathi
4478,Vihaan Raja,Female,36,Hyderabad,2022-07-26,Premium,Mobile,True,Telugu
4479,Raghav Dubey,Female,23,Hyderabad,2023-08-04,Premium,Mobile,True,Bengali
4480,Arnav Mann,Male,64,Pune,2024-12-14,Premium,Smart TV,True,Hindi
4481,Manjari Bhat,Other,31,Ahmedabad,2024-05-07,Basic,Mobile,False,English
